safegraph_place_id,X,Unnamed..0,visitor_home_cbgs,visitor_count,date,city,region,x,y,dist.meters.,area_square_feet
sg:0fe2141b72104f558f960a2adac5483c,164798,429700,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2730822,46.23516518,5827.075445,11651256
sg:3f99bf576c2d4b11b73110552eb4f4fb,164797,167250,5.3005E+11,4,2020/4/27,Richland,WA,-119.2730822,46.23516518,5235.12844,145674
sg:79501949fd7547fcb255c42df1250de2,164796,374246,5.3005E+11,4,2020/4/27,Richland,WA,-119.2730822,46.23516518,8352.571471,2716841
sg:a00c55821aff4241a060f4b2d8bd5121,164795,355080,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2730822,46.23516518,4211.826145,1621367
sg:dca06085312a4c58bddd287f0c19bde9,164794,302112,5.3005E+11,4,2020/4/27,Richland,WA,-119.2730822,46.23516518,3561.528437,135314
sg:e27d8ede359c430088bdebf26f316a93,164793,200859,5.3005E+11,12,2020/4/27,Kennewick,WA,-119.2730822,46.23516518,390.2751109,1807184
sg:0fe2141b72104f558f960a2adac5483c,188227,429704,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2322973,46.2418633,7496.345651,11651256
sg:c8c4192215fa4695b028cb27730dd61a,188226,420230,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2322973,46.2418633,4140.725368,18795580
sg:dca06085312a4c58bddd287f0c19bde9,188225,302114,5.3005E+11,4,2020/4/27,Richland,WA,-119.2322973,46.2418633,560.3681776,135314
sg:111d430ebcd749b99e8846f3df156c27,188238,317928,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2550405,46.23374324,5982.794466,587012
sg:79501949fd7547fcb255c42df1250de2,188237,374244,5.3005E+11,4,2020/4/27,Richland,WA,-119.2550405,46.23374324,8495.096518,2716841
sg:912dc6efa96141fdbd9a6e329d8d0273,188236,48437,5.3005E+11,4,2020/4/27,Richland,WA,-119.2550405,46.23374324,8276.321417,947
sg:a8ed1d9c77194010883820f0449e9b8e,188235,275463,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2550405,46.23374324,16774.35692,6494660
sg:c8c4192215fa4695b028cb27730dd61a,188234,420204,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.2550405,46.23374324,5633.493301,18795580
sg:d20a9fb4781441959bf36cd6e6e0acf8,188233,130929,5.3005E+11,8,2020/4/27,Kennewick,WA,-119.2550405,46.23374324,373.3142646,123510
sg:dca06085312a4c58bddd287f0c19bde9,188232,302116,5.3005E+11,4,2020/4/27,Richland,WA,-119.2550405,46.23374324,2211.915802,135314
sg:111d430ebcd749b99e8846f3df156c27,335305,317933,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.4105296,46.20518102,13485.49058,587012
sg:262cceb738b243b18c17e8b5a450ccb5,335304,90493,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.4105296,46.20518102,11259.60223,96864
sg:45d73c5cdcdc44c58da6ef03b3775a9b,335303,433434,5.3005E+11,5,2020/4/27,Grandview,WA,-119.4105296,46.20518102,28169.37895,259587
sg:48e7e925f5374f9f8b0040212db4bf96,335302,236616,5.3005E+11,4,2020/4/27,Richland,WA,-119.4105296,46.20518102,11760.71448,90878
sg:a00c55821aff4241a060f4b2d8bd5121,335300,355063,5.3005E+11,8,2020/4/27,Kennewick,WA,-119.4105296,46.20518102,13157.94781,1621367
sg:244ee28ce8484536aa7261b5bb4fd42f,164906,171449,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2382716,46.22051024,309.4573937,256439
sg:275d02c0c1ef4020a9ba95aa81020475,164905,448848,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2382716,46.22051024,11078.73979,646569
sg:621d3caefd934d36bf1c1325ad064daf,164904,53821,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2382716,46.22051024,8318.845263,25503
sg:77f1721c81be4bcdbadda3cc24634b82,164903,233262,5.3005E+11,4,2020/4/27,Richland,WA,-119.2382716,46.22051024,10802.81085,470537
sg:79501949fd7547fcb255c42df1250de2,164902,374239,5.3005E+11,7,2020/4/27,Richland,WA,-119.2382716,46.22051024,10123.87601,2716841
sg:c8c4192215fa4695b028cb27730dd61a,164901,420199,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.2382716,46.22051024,4383.104958,18795580
sg:e27d8ede359c430088bdebf26f316a93,164900,200884,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2382716,46.22051024,3529.755098,1807184
sg:125424d1943e4f0faf4969f804aeef3d,7615,87931,5.3005E+11,6,2020/4/27,Kennewick,WA,-119.2397966,46.2300794,5352.636208,100641
sg:16ed184c75da4da496176a9242589c05,7614,136521,5.3005E+11,4,2020/4/27,Walla Walla,WA,-119.2397966,46.2300794,70587.41476,8695022
sg:226b5d59b125429480fe16dfc09847ef,7613,13493,5.3005E+11,4,2020/4/27,Richland,WA,-119.2397966,46.2300794,5237.960964,126289
sg:60adb170952a49bfa97bad9d472061df,7612,72960,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2397966,46.2300794,2978.022033,1147518
sg:94a1a2bfc66840a1a51559f291cbbd48,7611,359060,5.3005E+11,4,2020/4/27,Pasco,WA,-119.2397966,46.2300794,7252.112849,217949
sg:954144d0de2a467493116dfe2cdf35e4,7610,252779,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2397966,46.2300794,7803.779918,122025
sg:a7e04601945e4ec391f42a8f1cebc818,7609,77390,5.3005E+11,4,2020/4/27,Richland,WA,-119.2397966,46.2300794,885.2550409,132358
sg:a882482277bc497b85ada42ba430096a,7608,155819,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.2397966,46.2300794,3323.442951,1092955
sg:c8c4192215fa4695b028cb27730dd61a,7607,420210,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2397966,46.2300794,4427.302697,18795580
sg:e27d8ede359c430088bdebf26f316a93,7606,200882,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2397966,46.2300794,3009.748893,1807184
sg:244ee28ce8484536aa7261b5bb4fd42f,319969,171448,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2301384,46.2176862,398.9179955,256439
sg:5698636401854ad988073d5c3235dd76,319968,344408,5.3005E+11,4,2020/4/27,Cheney,WA,-119.2301384,46.2176862,190710.0708,2246040
sg:79501949fd7547fcb255c42df1250de2,319967,374250,5.3005E+11,4,2020/4/27,Richland,WA,-119.2301384,46.2176862,10564.44796,2716841
sg:88f1320f0a0b467a846ea93929ab1602,319966,307949,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2301384,46.2176862,1761.729125,803918
sg:a00c55821aff4241a060f4b2d8bd5121,319965,355078,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2301384,46.2176862,6901.519848,1621367
sg:a882482277bc497b85ada42ba430096a,319964,155821,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2301384,46.2176862,1805.489434,1092955
sg:226b5d59b125429480fe16dfc09847ef,335321,13500,5.3005E+11,4,2020/4/27,Richland,WA,-119.272146,46.20261733,4655.779906,126289
sg:a00c55821aff4241a060f4b2d8bd5121,335320,355071,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.272146,46.20261733,7826.551642,1621367
sg:244ee28ce8484536aa7261b5bb4fd42f,164847,171446,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2537819,46.22118505,1470.763343,256439
sg:57f9bca3dac84d92b5818188838ea9f2,164846,35936,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2537819,46.22118505,6222.513767,1083526
sg:88f1320f0a0b467a846ea93929ab1602,164845,307944,5.3005E+11,9,2020/4/27,Kennewick,WA,-119.2537819,46.22118505,704.2859114,803918
sg:a7e04601945e4ec391f42a8f1cebc818,164844,77391,5.3005E+11,4,2020/4/27,Richland,WA,-119.2537819,46.22118505,599.9290393,132358
sg:c8c4192215fa4695b028cb27730dd61a,164843,420242,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2537819,46.22118505,5551.964407,18795580
sg:e27d8ede359c430088bdebf26f316a93,164842,200869,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2537819,46.22118505,2522.07402,1807184
sg:226b5d59b125429480fe16dfc09847ef,206531,13498,5.3005E+11,4,2020/4/27,Richland,WA,-119.2559836,46.21040295,4910.056609,126289
sg:6c7ee965db9843e28946e51f77e54bcf,206530,415878,5.3005E+11,4,2020/4/27,Richland,WA,-119.2559836,46.21040295,1355.222267,39399
sg:88f1320f0a0b467a846ea93929ab1602,206529,307946,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.2559836,46.21040295,563.5187168,803918
sg:a00c55821aff4241a060f4b2d8bd5121,206528,355075,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2559836,46.21040295,7052.655327,1621367
sg:a0de7adc95b64dc0b3ddd31d478d1a86,206527,409775,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2559836,46.21040295,14443.43736,2805373
sg:d6f7d6e26c1d41c8b6a3523f48578f5d,206526,388798,5.3005E+11,4,2020/4/27,Walla Walla,WA,-119.2559836,46.21040295,72464.27159,329552
sg:13c9a8ce8a1f4bbab31ea66b54373f10,164804,239082,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3069095,46.23024402,8005.191592,1013867
sg:226b5d59b125429480fe16dfc09847ef,164803,13482,5.3005E+11,6,2020/4/27,Richland,WA,-119.3069095,46.23024402,729.4404457,126289
sg:40233b8d302b413dbf82bf0b57aea5a8,164802,227143,5.3005E+11,6,2020/4/27,Richland,WA,-119.3069095,46.23024402,1929.755381,252739
sg:79501949fd7547fcb255c42df1250de2,164801,374263,5.3005E+11,4,2020/4/27,Richland,WA,-119.3069095,46.23024402,9490.074601,2716841
sg:88f1320f0a0b467a846ea93929ab1602,164800,307945,5.3005E+11,6,2020/4/27,Kennewick,WA,-119.3069095,46.23024402,4522.807619,803918
sg:e27d8ede359c430088bdebf26f316a93,164799,200860,5.3005E+11,12,2020/4/27,Kennewick,WA,-119.3069095,46.23024402,2370.177904,1807184
sg:6c7ee965db9843e28946e51f77e54bcf,111320,415876,5.3005E+11,4,2020/4/27,Richland,WA,-119.3176031,46.21541061,4293.662808,39399
sg:81b46e5f6e2c44c091c1f11a54e387e7,111319,411129,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3176031,46.21541061,18684.64264,559368
sg:c8c4192215fa4695b028cb27730dd61a,111318,420192,5.3005E+11,9,2020/4/27,Kennewick,WA,-119.3176031,46.21541061,10517.87276,18795580
sg:e27d8ede359c430088bdebf26f316a93,111317,200877,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3176031,46.21541061,3887.748167,1807184
sg:edb57c61e1fd47d6af41ccca25d38880,111316,86051,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3176031,46.21541061,6133.213464,1136461
sg:06ff5daacf90469189fe0d03452619b3,246719,311351,5.3005E+11,4,2020/4/27,Grandview,WA,-119.2558723,46.19884928,50897.02073,1277699
sg:21ed78c7bca24d5885d93b52cf3b887a,246718,100749,5.3005E+11,4,2020/4/27,Othello,WA,-119.2558723,46.19884928,69141.31892,645865
sg:57f9bca3dac84d92b5818188838ea9f2,246717,35932,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2558723,46.19884928,5644.925602,1083526
sg:a00c55821aff4241a060f4b2d8bd5121,246716,355082,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2558723,46.19884928,8323.873731,1621367
sg:c8c4192215fa4695b028cb27730dd61a,246715,420217,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2558723,46.19884928,6522.973113,18795580
sg:4745d5e65034484393204a813efc8ff8,93746,326311,5.3005E+11,4,2020/4/27,Pasco,WA,-119.2189756,46.18583382,7252.417324,1783288
sg:57f9bca3dac84d92b5818188838ea9f2,93745,35927,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.2189756,46.18583382,2931.430725,1083526
sg:88f1320f0a0b467a846ea93929ab1602,93744,307950,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2189756,46.18583382,4144.929631,803918
sg:9244986cd2374c708f5413494db74489,93743,445440,5.3005E+11,4,2020/4/27,Pasco,WA,-119.2189756,46.18583382,8883.385908,217872
sg:a882482277bc497b85ada42ba430096a,93742,155828,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2189756,46.18583382,1850.538299,1092955
sg:c8c4192215fa4695b028cb27730dd61a,93741,420203,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.2189756,46.18583382,5465.531714,18795580
sg:ea18cc5f0d8f4c78895d6ebbc897ce6e,93740,332666,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2189756,46.18583382,11206.16368,314930
sg:f1319fcbf21a4f7fa99dd06eaf7c9548,93739,445821,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2189756,46.18583382,7846.896885,232581
sg:262cceb738b243b18c17e8b5a450ccb5,188222,90492,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2289071,46.20487683,3514.5288,96864
sg:5940b7db23574170a0b41017a018ab5e,188221,258544,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2289071,46.20487683,10930.59166,126661
sg:a882482277bc497b85ada42ba430096a,188220,155817,5.3005E+11,8,2020/4/27,Kennewick,WA,-119.2289071,46.20487683,404.8612825,1092955
sg:a92774d1a9d043cfbb954609f63bc018,188219,91973,5.3005E+11,4,2020/4/27,Moses Lake,WA,-119.2289071,46.20487683,103542.3777,204883
sg:c8c4192215fa4695b028cb27730dd61a,188218,420250,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2289071,46.20487683,4407.03267,18795580
sg:dca06085312a4c58bddd287f0c19bde9,188217,302111,5.3005E+11,5,2020/4/27,Richland,WA,-119.2289071,46.20487683,3719.697615,135314
sg:275f23b82aff44a5a1344010e5b12295,319973,299874,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.204351,46.20338748,4092.971077,84681
sg:4745d5e65034484393204a813efc8ff8,319972,326318,5.3005E+11,4,2020/4/27,Pasco,WA,-119.204351,46.20338748,5125.381951,1783288
sg:79501949fd7547fcb255c42df1250de2,319971,374256,5.3005E+11,4,2020/4/27,Richland,WA,-119.204351,46.20338748,12678.25099,2716841
sg:a882482277bc497b85ada42ba430096a,319970,155829,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.204351,46.20338748,1720.375403,1092955
sg:125424d1943e4f0faf4969f804aeef3d,164899,87932,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1937384,46.19320822,3229.468655,100641
sg:226b5d59b125429480fe16dfc09847ef,164898,13489,5.3005E+11,4,2020/4/27,Richland,WA,-119.1937384,46.19320822,9993.661205,126289
sg:4745d5e65034484393204a813efc8ff8,164897,326319,5.3005E+11,4,2020/4/27,Pasco,WA,-119.1937384,46.19320822,5333.066332,1783288
sg:57f9bca3dac84d92b5818188838ea9f2,164896,35926,5.3005E+11,10,2020/4/27,Kennewick,WA,-119.1937384,46.19320822,836.0556709,1083526
sg:954144d0de2a467493116dfe2cdf35e4,164895,252778,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1937384,46.19320822,3779.176856,122025
sg:c8c4192215fa4695b028cb27730dd61a,164894,420207,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1937384,46.19320822,3960.869987,18795580
sg:dca06085312a4c58bddd287f0c19bde9,164893,302118,5.3005E+11,4,2020/4/27,Richland,WA,-119.1937384,46.19320822,5637.521646,135314
sg:e27d8ede359c430088bdebf26f316a93,164892,200883,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1937384,46.19320822,8079.619249,1807184
sg:43e51f7a00b0429696bc0fdef8aba6ef,423251,132970,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3071478,46.15577636,16324.49623,476858
sg:226b5d59b125429480fe16dfc09847ef,164817,13490,5.3005E+11,4,2020/4/27,Richland,WA,-119.3202473,46.1879838,5522.208672,126289
sg:275f23b82aff44a5a1344010e5b12295,164816,299873,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,7851.152726,84681
sg:4745d5e65034484393204a813efc8ff8,164815,326312,5.3005E+11,4,2020/4/27,Pasco,WA,-119.3202473,46.1879838,13897.93333,1783288
sg:88f1320f0a0b467a846ea93929ab1602,164814,307948,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,6016.65552,803918
sg:954144d0de2a467493116dfe2cdf35e4,164813,252780,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,13494.86192,122025
sg:a00c55821aff4241a060f4b2d8bd5121,164812,355062,5.3005E+11,10,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,10195.07874,1621367
sg:a882482277bc497b85ada42ba430096a,164811,155824,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,7394.038524,1092955
sg:c8c4192215fa4695b028cb27730dd61a,164810,420194,5.3005E+11,8,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,11523.30535,18795580
sg:e27d8ede359c430088bdebf26f316a93,164809,200863,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.3202473,46.1879838,6336.205434,1807184
sg:0fe2141b72104f558f960a2adac5483c,61635,429699,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2152179,46.22934406,9377.630839,11651256
sg:f6b3531bc9314b3ab648d7b66867063c,61634,169558,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2152179,46.22934406,323.7972016,1558
sg:c8c4192215fa4695b028cb27730dd61a,246739,420229,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1986412,46.22735106,1248.221153,18795580
sg:7beb5f3d7b6643a5bcc0eb7eee0890bc,188230,169997,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2093446,46.21860345,7823.74957,119804
sg:c8c4192215fa4695b028cb27730dd61a,188229,420245,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2093446,46.21860345,2319.274159,18795580
sg:dca06085312a4c58bddd287f0c19bde9,188228,302115,5.3005E+11,4,2020/4/27,Richland,WA,-119.2093446,46.21860345,2585.551715,135314
sg:52bb0eb72c474068bffd3893584a0dac,246735,308664,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.186783,46.22280995,4870.005983,65741
sg:79501949fd7547fcb255c42df1250de2,246734,374253,5.3005E+11,4,2020/4/27,Richland,WA,-119.186783,46.22280995,11326.59381,2716841
sg:a8ed1d9c77194010883820f0449e9b8e,246733,275466,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.186783,46.22280995,11390.71095,6494660
sg:c8c4192215fa4695b028cb27730dd61a,246732,420226,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.186783,46.22280995,662.9607985,18795580
sg:57f9bca3dac84d92b5818188838ea9f2,129621,35942,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1862387,46.21585399,2404.624649,1083526
sg:5ae667a713ba43578975e6754384f631,129620,252578,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1862387,46.21585399,15023.97017,123729
sg:60adb170952a49bfa97bad9d472061df,129619,72964,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1862387,46.21585399,1578.16488,1147518
sg:71ca063423b844d58a130d8c6ed49192,129618,333104,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1862387,46.21585399,8773.427193,251192
sg:c8c4192215fa4695b028cb27730dd61a,129617,420260,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1862387,46.21585399,1378.076582,18795580
sg:ea8c7f6a969b49bb9ead635a6783e21c,129616,220241,5.3005E+11,4,2020/4/27,Pasco,WA,-119.1862387,46.21585399,6147.606768,533774
sg:57f9bca3dac84d92b5818188838ea9f2,410502,35939,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1876718,46.20211165,935.6205528,1083526
sg:57f9bca3dac84d92b5818188838ea9f2,218986,35931,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2005401,46.20977848,2184.678493,1083526
sg:60adb170952a49bfa97bad9d472061df,218985,72961,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2005401,46.20977848,1693.97283,1147518
sg:c8c4192215fa4695b028cb27730dd61a,218984,420231,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.2005401,46.20977848,2455.92376,18795580
sg:d2c0025f74b843418f7677ea5611e610,218983,227534,5.3005E+11,4,2020/4/27,Pasco,WA,-119.2005401,46.20977848,7123.761041,1457063
sg:981a982d677f42e8abb49610c1ff0c79,25188,84618,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1522729,46.21741137,1259.356,203355
sg:c8c4192215fa4695b028cb27730dd61a,25187,420236,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1522729,46.21741137,2610.039544,18795580
sg:fc7fe045e16849d78d84825729723d12,25186,245732,5.3005E+11,7,2020/4/27,Kennewick,WA,-119.1522729,46.21741137,453.4693387,60698
sg:275d02c0c1ef4020a9ba95aa81020475,164833,448846,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1771933,46.22154764,6634.336188,646569
sg:79501949fd7547fcb255c42df1250de2,164832,374242,5.3005E+11,5,2020/4/27,Richland,WA,-119.1771933,46.22154764,11842.80852,2716841
sg:7beb5f3d7b6643a5bcc0eb7eee0890bc,164831,170000,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1771933,46.22154764,5561.419558,119804
sg:912dc6efa96141fdbd9a6e329d8d0273,164830,48436,5.3005E+11,4,2020/4/27,Richland,WA,-119.1771933,46.22154764,11694.67398,947
sg:a8ed1d9c77194010883820f0449e9b8e,164829,275465,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1771933,46.22154764,10646.16917,6494660
sg:b8d63e67b42a419b807e302592afad7b,164828,1619,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1771933,46.22154764,17212.23618,67520
sg:c8c4192215fa4695b028cb27730dd61a,164827,420214,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1771933,46.22154764,822.8921766,18795580
sg:e27d8ede359c430088bdebf26f316a93,164826,200866,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1771933,46.22154764,7928.946889,1807184
sg:57f9bca3dac84d92b5818188838ea9f2,410498,35934,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1758671,46.21418264,2274.269446,1083526
sg:226b5d59b125429480fe16dfc09847ef,347116,13487,5.3005E+11,4,2020/4/27,Richland,WA,-119.1645444,46.21411374,11276.36441,126289
sg:981a982d677f42e8abb49610c1ff0c79,347115,84619,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1645444,46.21411374,995.4386092,203355
sg:c8c4192215fa4695b028cb27730dd61a,246787,420258,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.165474,46.21950918,1614.972606,18795580
sg:bca159436dde4fba875f99e2b7c7e8c7,243725,404488,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1746846,46.20929689,2255.619847,99040
sg:c9a44ee8131f47bbac5d5e48b7bd2f34,243724,257271,5.3005E+11,4,2020/4/27,Yakima,WA,-119.1746846,46.20929689,110458.4485,10891
sg:57f9bca3dac84d92b5818188838ea9f2,410499,35937,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1641329,46.20914914,2199.632896,1083526
sg:fc7fe045e16849d78d84825729723d12,25189,245733,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1748551,46.20129856,2133.333376,60698
sg:b89f37232075403ba368dd8a64a8af02,246704,220059,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1643797,46.20090221,9152.127461,218409
sg:c8c4192215fa4695b028cb27730dd61a,246703,420205,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.1643797,46.20090221,3317.807284,18795580
sg:8d50e87a9cb947409ebbf2780533a669,335312,50102,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1504427,46.21092292,4398.429124,138237
sg:981a982d677f42e8abb49610c1ff0c79,335311,84614,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.1504427,46.21092292,716.5652231,203355
sg:a00c55821aff4241a060f4b2d8bd5121,335310,355068,5.3005E+11,5,2020/4/27,Kennewick,WA,-119.1504427,46.21092292,11563.22295,1621367
sg:5ae667a713ba43578975e6754384f631,312637,252579,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1536596,46.20223426,17955.04336,123729
sg:6e58fdcb24e844b3bd08a6acd853ffa6,312636,77871,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1536596,46.20223426,3339.168642,48804
sg:8407dd9bc3b94cbabdface876254f775,312635,261103,5.3005E+11,4,2020/4/27,Pasco,WA,-119.1536596,46.20223426,7967.130719,142413
sg:ac348ec1a5db4bf8ac6e003a200a7f6e,312633,307246,5.3005E+11,4,2020/4/27,Pasco,WA,-119.1536596,46.20223426,8093.673426,217386
sg:d2c0025f74b843418f7677ea5611e610,218977,227531,5.3005E+11,4,2020/4/27,Pasco,WA,-119.1540298,46.19144786,4951.752338,1457063
sg:954144d0de2a467493116dfe2cdf35e4,351199,252777,5.3005E+11,6,2020/4/27,Kennewick,WA,-119.1431518,46.20039326,371.1364819,122025
sg:d3d2202242874c14810047a9e2171275,216099,226783,5.3005E+11,4,2020/4/27,Pasco,WA,-119.1431914,46.19496505,9777.289942,218510
sg:57f9bca3dac84d92b5818188838ea9f2,246711,35930,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1426671,46.1858036,3257.061014,1083526
sg:b754a241b7034957825dae9dc5c27ab1,246710,205711,5.3005E+11,4,2020/4/27,Grandview,WA,-119.1426671,46.1858036,48512.86312,36607
sg:c8c4192215fa4695b028cb27730dd61a,246709,420215,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1426671,46.1858036,5605.052483,18795580
sg:60adb170952a49bfa97bad9d472061df,315236,72963,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1345852,46.20903632,5488.132763,1147518
sg:ab14d85bec364cf89effde85d4ea9e11,315235,349382,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1345852,46.20903632,4777.574673,222628
sg:a882482277bc497b85ada42ba430096a,246708,155820,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1431078,46.20758422,6469.717651,1092955
sg:c8c4192215fa4695b028cb27730dd61a,246707,420209,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1431078,46.20758422,3790.639894,18795580
sg:c8c4192215fa4695b028cb27730dd61a,93729,420212,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1331424,46.20418526,4635.625439,18795580
sg:f1319fcbf21a4f7fa99dd06eaf7c9548,93728,445817,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1331424,46.20418526,923.7618618,232581
sg:57f9bca3dac84d92b5818188838ea9f2,246702,35928,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1320165,46.20070655,4000.757103,1083526
sg:5ae667a713ba43578975e6754384f631,246701,252583,5.3005E+11,4,2020/4/27,Kennewick,WA,-119.1320165,46.20070655,19515.4708,123729
